pincode,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,Migration_Score,Birth_Activity,Compliance_Gap
752017,ODISHA,PURI,216.0,18.0,1.0,406.0,2320.0,2669.0,1836.0,2320.0,216.0,-2651.0
752018,ODISHA,KHORDA,48.0,5.0,0.0,62.0,443.0,868.0,646.0,443.0,48.0,-863.0
752019,ODISHA,PURI,141.0,19.0,1.0,208.0,1187.0,1758.0,1303.0,1187.0,141.0,-1739.0
752020,ODISHA,KHORDA,114.0,10.0,1.0,75.0,549.0,1326.0,1359.0,549.0,114.0,-1316.0
752021,ODISHA,KHORDA,126.0,14.0,0.0,162.0,990.0,1680.0,1724.0,990.0,126.0,-1666.0
752022,ODISHA,KHORDA,38.0,6.0,0.0,58.0,344.0,392.0,349.0,344.0,38.0,-386.0
752023,ODISHA,KHORDA,116.0,20.0,0.0,109.0,571.0,1358.0,1455.0,571.0,116.0,-1338.0
752024,ODISHA,NAYAGARH,40.0,14.0,0.0,100.0,653.0,980.0,947.0,653.0,40.0,-966.0
752025,ODISHA,NAYAGARH,69.0,9.0,0.0,106.0,1033.0,1538.0,1474.0,1033.0,69.0,-1529.0
752026,ODISHA,NAYAGARH,112.0,15.0,2.0,194.0,1521.0,2465.0,2377.0,1521.0,112.0,-2450.0
752027,ODISHA,KHORDA,91.0,13.0,1.0,144.0,871.0,1295.0,1272.0,871.0,91.0,-1282.0
752028,ODISHA,KHORDHA,0.0,0.0,0.0,0.0,8.0,0.0,6.0,8.0,0.0,0.0
752030,ODISHA,KHORDA,188.0,31.0,2.0,314.0,2003.0,2593.0,2096.0,2003.0,188.0,-2562.0
752031,ODISHA,KHORDHA,176.0,13.0,0.0,283.0,1648.0,2848.0,2375.0,1648.0,176.0,-2835.0
752034,ODISHA,KHORDHA,113.0,9.0,3.0,173.0,1063.0,1463.0,1723.0,1063.0,113.0,-1454.0
752035,ODISHA,KHORDA,80.0,14.0,0.0,218.0,1081.0,1440.0,1097.0,1081.0,80.0,-1426.0
752037,ODISHA,KHORDA,5.0,1.0,0.0,10.0,30.0,18.0,12.0,30.0,5.0,-17.0
752038,ODISHA,KHORDA,46.0,2.0,0.0,51.0,325.0,586.0,607.0,325.0,46.0,-584.0
752045,ODISHA,PURI,63.0,14.0,0.0,70.0,462.0,772.0,780.0,462.0,63.0,-758.0
752046,ODISHA,PURI,74.0,8.0,1.0,67.0,662.0,707.0,615.0,662.0,74.0,-699.0
752050,ODISHA,KHORDHA,217.0,37.0,0.0,215.0,2118.0,2351.0,3642.0,2118.0,217.0,-2314.0
752054,ODISHA,KHORDHA,180.0,50.0,8.0,191.0,1490.0,1527.0,2428.0,1490.0,180.0,-1477.0
752055,ODISHA,KHORDHA,177.0,24.0,0.0,174.0,1355.0,1988.0,2253.0,1355.0,177.0,-1964.0
752056,ODISHA,KHORDA,117.0,13.0,0.0,142.0,817.0,1242.0,1629.0,817.0,117.0,-1229.0
752057,ODISHA,KHORDA,59.0,12.0,0.0,19.0,252.0,459.0,474.0,252.0,59.0,-447.0
752060,ODISHA,PURI,76.0,5.0,0.0,90.0,355.0,742.0,736.0,355.0,76.0,-737.0
752061,ODISHA,KHORDA,113.0,5.0,0.0,133.0,931.0,1104.0,1199.0,931.0,113.0,-1099.0
752062,ODISHA,KHORDA,72.0,5.0,0.0,155.0,1023.0,1306.0,1432.0,1023.0,72.0,-1301.0
752063,ODISHA,NAYAGARH,145.0,14.0,0.0,298.0,1574.0,1891.0,2358.0,1574.0,145.0,-1877.0
752064,ODISHA,KHORDA,60.0,6.0,0.0,95.0,315.0,796.0,854.0,315.0,60.0,-790.0
752065,ODISHA,NAYAGARH,64.0,6.0,0.0,131.0,847.0,1184.0,1302.0,847.0,64.0,-1178.0
752066,ODISHA,KHORDA,136.0,10.0,0.0,232.0,1209.0,1693.0,1419.0,1209.0,136.0,-1683.0
752068,ODISHA,NAYAGARH,138.0,9.0,0.0,207.0,1086.0,1788.0,1811.0,1086.0,138.0,-1779.0
752069,ODISHA,NAYAGARH,36.0,7.0,1.0,59.0,368.0,535.0,625.0,368.0,36.0,-528.0
752070,ODISHA,NAYAGARH,126.0,14.0,0.0,183.0,742.0,2065.0,2210.0,742.0,126.0,-2051.0
752077,ODISHA,NAYAGARH,254.0,35.0,0.0,348.0,1931.0,2868.0,3346.0,1931.0,254.0,-2833.0
752078,ODISHA,NAYAGARH,52.0,9.0,0.0,98.0,538.0,862.0,626.0,538.0,52.0,-853.0
752079,ODISHA,NAYAGARH,101.0,9.0,1.0,174.0,975.0,1671.0,1650.0,975.0,101.0,-1662.0
752080,ODISHA,NAYAGARH,109.0,16.0,1.0,112.0,611.0,1461.0,1416.0,611.0,109.0,-1445.0
752081,ODISHA,NAYAGARH,176.0,26.0,2.0,160.0,872.0,1799.0,1580.0,872.0,176.0,-1773.0
752082,ODISHA,NAYAGARH,74.0,4.0,2.0,106.0,851.0,784.0,668.0,851.0,74.0,-780.0
752083,ODISHA,NAYAGARH,54.0,8.0,0.0,143.0,558.0,671.0,665.0,558.0,54.0,-663.0
752084,ODISHA,NAYAGARH,108.0,26.0,0.0,175.0,994.0,1184.0,1319.0,994.0,108.0,-1158.0
752085,ODISHA,NAYAGARH,86.0,11.0,0.0,212.0,1074.0,1066.0,963.0,1074.0,86.0,-1055.0
752087,ODISHA,NAYAGARH,0.0,0.0,0.0,0.0,9.0,1.0,4.0,9.0,0.0,-1.0
752089,ODISHA,NAYAGARH,65.0,8.0,0.0,114.0,638.0,774.0,959.0,638.0,65.0,-766.0
752090,ODISHA,NAYAGARH,77.0,7.0,0.0,95.0,637.0,979.0,1030.0,637.0,77.0,-972.0
752091,ODISHA,NAYAGARH,65.0,8.0,1.0,156.0,787.0,1074.0,1122.0,787.0,65.0,-1066.0
752092,ODISHA,NAYAGARH,66.0,7.0,1.0,71.0,534.0,1131.0,912.0,534.0,66.0,-1124.0
752093,ODISHA,NAYAGARH,80.0,10.0,0.0,118.0,629.0,1021.0,1143.0,629.0,80.0,-1011.0
752094,ODISHA,NAYAGARH,76.0,6.0,0.0,97.0,633.0,748.0,773.0,633.0,76.0,-742.0
752100,ODISHA,KHORDHA,139.0,18.0,3.0,137.0,788.0,1322.0,1106.0,788.0,139.0,-1304.0
752101,ODISHA,KHORDA,114.0,19.0,5.0,81.0,491.0,846.0,1161.0,491.0,114.0,-827.0
752102,ODISHA,KHORDHA,242.0,32.0,3.0,255.0,1352.0,1606.0,1515.0,1352.0,242.0,-1574.0
752103,ODISHA,KHORDHA,124.0,31.0,0.0,131.0,784.0,1196.0,1241.0,784.0,124.0,-1165.0
752104,ODISHA,PURI,176.0,41.0,1.0,161.0,1228.0,2595.0,3712.0,1228.0,176.0,-2554.0
752105,ODISHA,PURI,123.0,17.0,0.0,115.0,706.0,1273.0,1275.0,706.0,123.0,-1256.0
752106,ODISHA,PURI,161.0,36.0,0.0,102.0,1173.0,1570.0,1779.0,1173.0,161.0,-1534.0
752107,ODISHA,PURI,82.0,15.0,0.0,91.0,722.0,1408.0,1128.0,722.0,82.0,-1393.0
752108,ODISHA,PURI,108.0,20.0,0.0,122.0,1047.0,1076.0,1019.0,1047.0,108.0,-1056.0
752109,ODISHA,PURI,149.0,28.0,0.0,138.0,842.0,1735.0,1202.0,842.0,149.0,-1707.0
752110,ODISHA,PURI,137.0,20.0,0.0,147.0,1467.0,1463.0,1413.0,1467.0,137.0,-1443.0
752111,ODISHA,PURI,142.0,21.0,0.0,135.0,916.0,1058.0,1172.0,916.0,142.0,-1037.0
752112,ODISHA,PURI,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,-2.0
752113,ODISHA,PURI,35.0,5.0,0.0,21.0,163.0,404.0,347.0,163.0,35.0,-399.0
752114,ODISHA,PURI,138.0,19.0,0.0,119.0,729.0,1318.0,1360.0,729.0,138.0,-1299.0
752115,ODISHA,KHORDA,17.0,0.0,0.0,20.0,80.0,204.0,140.0,80.0,17.0,-204.0
752116,ODISHA,PURI,38.0,10.0,0.0,40.0,149.0,372.0,354.0,149.0,38.0,-362.0
752118,ODISHA,PURI,39.0,6.0,0.0,52.0,263.0,480.0,481.0,263.0,39.0,-474.0
752119,ODISHA,PURI,67.0,11.0,0.0,77.0,663.0,594.0,617.0,663.0,67.0,-583.0
752120,ODISHA,PURI,27.0,5.0,0.0,33.0,204.0,475.0,498.0,204.0,27.0,-470.0
752121,ODISHA,PURI,38.0,4.0,0.0,52.0,334.0,463.0,330.0,334.0,38.0,-459.0
753001,ODISHA,CUTTACK,218.0,81.0,3.0,251.0,2775.0,2652.0,5396.0,2775.0,218.0,-2571.0
753002,ODISHA,CUTTACK,41.0,24.0,1.0,43.0,339.0,739.0,1320.0,339.0,41.0,-715.0
753003,ODISHA,CUTTACK,51.0,35.0,1.0,81.0,810.0,747.0,1207.0,810.0,51.0,-712.0
753004,ODISHA,CUTTACK,76.0,39.0,1.0,111.0,778.0,865.0,1361.0,778.0,76.0,-826.0
753006,ODISHA,CUTTACK,14.0,1.0,0.0,14.0,53.0,45.0,53.0,53.0,14.0,-44.0
753007,ODISHA,CUTTACK,7.0,7.0,0.0,3.0,53.0,32.0,62.0,53.0,7.0,-25.0
753008,ODISHA,CUTTACK,51.0,15.0,1.0,41.0,342.0,660.0,1422.0,342.0,51.0,-645.0
753009,ODISHA,CUTTACK,22.0,16.0,2.0,34.0,345.0,404.0,760.0,345.0,22.0,-388.0
753010,ODISHA,CUTTACK,26.0,25.0,0.0,14.0,175.0,341.0,593.0,175.0,26.0,-316.0
753011,ODISHA,CUTTACK,95.0,27.0,0.0,132.0,994.0,1176.0,1599.0,994.0,95.0,-1149.0
753012,ODISHA,CUTTACK,44.0,15.0,0.0,37.0,353.0,514.0,759.0,353.0,44.0,-499.0
753013,ODISHA,CUTTACK,10.0,5.0,0.0,8.0,91.0,99.0,180.0,91.0,10.0,-94.0
753014,ODISHA,CUTTACK,79.0,39.0,1.0,73.0,586.0,1004.0,1693.0,586.0,79.0,-965.0
754001,ODISHA,CUTTACK,126.0,22.0,0.0,124.0,1112.0,1368.0,1856.0,1112.0,126.0,-1346.0
754002,ODISHA,CUTTACK,22.0,1.0,0.0,28.0,266.0,520.0,629.0,266.0,22.0,-519.0
754003,ODISHA,CUTTACK,47.0,9.0,0.0,52.0,419.0,664.0,613.0,419.0,47.0,-655.0
754004,ODISHA,CUTTACK,172.0,39.0,0.0,217.0,1688.0,2850.0,3137.0,1688.0,172.0,-2811.0
754005,ODISHA,CUTTACK,129.0,37.0,1.0,179.0,1054.0,1483.0,1983.0,1054.0,129.0,-1446.0
754006,ODISHA,CUTTACK,51.0,7.0,1.0,44.0,444.0,638.0,620.0,444.0,51.0,-631.0
754007,ODISHA,CUTTACK,61.0,19.0,0.0,101.0,806.0,898.0,860.0,806.0,61.0,-879.0
754008,ODISHA,CUTTACK,170.0,26.0,1.0,222.0,1447.0,2492.0,1924.0,1447.0,170.0,-2466.0
754009,ODISHA,CUTTACK,138.0,13.0,0.0,144.0,982.0,1622.0,1535.0,982.0,138.0,-1609.0
754010,ODISHA,CUTTACK,33.0,9.0,0.0,42.0,235.0,533.0,543.0,235.0,33.0,-524.0
754011,ODISHA,CUTTACK,6.0,0.0,0.0,2.0,40.0,12.0,31.0,40.0,6.0,-12.0
754012,ODISHA,KHORDA,2.0,0.0,1.0,0.0,14.0,7.0,21.0,14.0,2.0,-7.0
754018,ODISHA,CUTTACK,28.0,5.0,0.0,44.0,228.0,557.0,613.0,228.0,28.0,-552.0
754021,ODISHA,CUTTACK,33.0,16.0,0.0,35.0,371.0,388.0,401.0,371.0,33.0,-372.0
754022,ODISHA,CUTTACK,93.0,37.0,0.0,144.0,1137.0,1958.0,1799.0,1137.0,93.0,-1921.0
754023,ODISHA,CUTTACK,76.0,14.0,0.0,77.0,589.0,1086.0,1046.0,589.0,76.0,-1072.0
754024,ODISHA,JAJAPUR,65.0,9.0,0.0,94.0,573.0,705.0,796.0,573.0,65.0,-696.0
754025,ODISHA,CUTTACK,45.0,31.0,0.0,86.0,919.0,1365.0,1459.0,919.0,45.0,-1334.0
754026,ODISHA,CUTTACK,17.0,1.0,0.0,20.0,55.0,236.0,278.0,55.0,17.0,-235.0
754027,ODISHA,CUTTACK,66.0,12.0,0.0,79.0,588.0,1016.0,963.0,588.0,66.0,-1004.0
754028,ODISHA,CUTTACK,81.0,24.0,0.0,181.0,1560.0,1783.0,2207.0,1560.0,81.0,-1759.0
754029,ODISHA,CUTTACK,191.0,32.0,1.0,268.0,1902.0,4473.0,4258.0,1902.0,191.0,-4441.0
754030,ODISHA,CUTTACK,98.0,9.0,1.0,109.0,1001.0,2105.0,1340.0,1001.0,98.0,-2096.0
754031,ODISHA,CUTTACK,275.0,44.0,0.0,417.0,2685.0,3386.0,5261.0,2685.0,275.0,-3342.0
754032,ODISHA,CUTTACK,195.0,39.0,0.0,282.0,2065.0,2715.0,2209.0,2065.0,195.0,-2676.0
754034,ODISHA,CUTTACK,5.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,5.0,-3.0
754035,ODISHA,CUTTACK,118.0,26.0,0.0,98.0,841.0,1167.0,1448.0,841.0,118.0,-1141.0
754037,ODISHA,CUTTACK,110.0,15.0,0.0,150.0,1092.0,1837.0,1494.0,1092.0,110.0,-1822.0
754071,ODISHA,CUTTACK,9.0,6.0,0.0,23.0,115.0,130.0,153.0,115.0,9.0,-124.0
754082,ODISHA,JAJAPUR,29.0,11.0,0.0,64.0,446.0,467.0,670.0,446.0,29.0,-456.0
754100,ODISHA,CUTTACK,53.0,11.0,0.0,118.0,833.0,912.0,1023.0,833.0,53.0,-901.0
754102,ODISHA,JAGATSINGHAPUR,168.0,8.0,0.0,114.0,748.0,1091.0,1366.0,748.0,168.0,-1083.0
754103,ODISHA,JAGATSINGHAPUR,159.0,20.0,1.0,163.0,1200.0,2346.0,3062.0,1200.0,159.0,-2326.0
754104,ODISHA,JAGATSINGHAPUR,147.0,5.0,0.0,119.0,705.0,1187.0,1402.0,705.0,147.0,-1182.0
754105,ODISHA,CUTTACK,49.0,8.0,0.0,107.0,819.0,1240.0,890.0,819.0,49.0,-1232.0
754106,ODISHA,JAGATSINGHAPUR,111.0,12.0,1.0,136.0,1128.0,1173.0,1643.0,1128.0,111.0,-1161.0
754107,ODISHA,JAGATSINGHAPUR,79.0,14.0,1.0,51.0,286.0,772.0,730.0,286.0,79.0,-758.0
754108,ODISHA,JAGATSINGHAPUR,165.0,17.0,2.0,119.0,1044.0,1579.0,1641.0,1044.0,165.0,-1562.0
754109,ODISHA,JAGATSINGHAPUR,68.0,10.0,0.0,69.0,436.0,611.0,687.0,436.0,68.0,-601.0
754110,ODISHA,JAGATSINGHAPUR,259.0,29.0,7.0,142.0,828.0,1778.0,1676.0,828.0,259.0,-1749.0
754111,ODISHA,JAGATSINGHAPUR,103.0,9.0,0.0,82.0,484.0,690.0,909.0,484.0,103.0,-681.0
754112,ODISHA,CUTTACK,50.0,25.0,0.0,137.0,1145.0,1119.0,1396.0,1145.0,50.0,-1094.0
754113,ODISHA,JAGATSINGHAPUR,128.0,9.0,1.0,120.0,849.0,1418.0,972.0,849.0,128.0,-1409.0
754114,ODISHA,JAGATSINGHAPUR,74.0,5.0,1.0,52.0,322.0,873.0,1123.0,322.0,74.0,-868.0
754118,ODISHA,CUTTACK,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,-1.0
754119,ODISHA,JAGATSINGHAPUR,118.0,15.0,3.0,113.0,623.0,1729.0,1891.0,623.0,118.0,-1714.0
754120,ODISHA,JAGATSINGHAPUR,46.0,7.0,0.0,24.0,167.0,276.0,196.0,167.0,46.0,-269.0
754130,ODISHA,CUTTACK,79.0,12.0,0.0,138.0,916.0,1177.0,1384.0,916.0,79.0,-1165.0
754131,ODISHA,CUTTACK,77.0,25.0,0.0,93.0,649.0,1215.0,1333.0,649.0,77.0,-1190.0
754132,ODISHA,JAGATSINGHAPUR,148.0,18.0,1.0,89.0,559.0,1618.0,1678.0,559.0,148.0,-1600.0
754133,ODISHA,JAGATSINGHAPUR,90.0,7.0,0.0,48.0,326.0,599.0,683.0,326.0,90.0,-592.0
754134,ODISHA,KENDRAPARA,179.0,30.0,1.0,312.0,1903.0,1949.0,1907.0,1903.0,179.0,-1919.0
754135,ODISHA,JAGATSINGHAPUR,72.0,5.0,0.0,90.0,572.0,766.0,1120.0,572.0,72.0,-761.0
754136,ODISHA,JAGATSINGHAPUR,77.0,14.0,0.0,30.0,344.0,664.0,788.0,344.0,77.0,-650.0
754137,ODISHA,JAGATSINGHAPUR,94.0,19.0,0.0,109.0,628.0,870.0,759.0,628.0,94.0,-851.0
754138,ODISHA,JAGATSINGHAPUR,113.0,13.0,0.0,121.0,872.0,1110.0,1278.0,872.0,113.0,-1097.0
754139,ODISHA,JAGATSINGHAPUR,172.0,8.0,1.0,109.0,710.0,1067.0,1041.0,710.0,172.0,-1059.0
754140,ODISHA,JAGATSINGHAPUR,197.0,25.0,2.0,230.0,1310.0,1637.0,1711.0,1310.0,197.0,-1612.0
754141,ODISHA,JAGATSINGHAPUR,774.0,98.0,5.0,591.0,3589.0,4727.0,4541.0,3589.0,774.0,-4629.0
754142,ODISHA,JAGATSINGHAPUR,77.0,14.0,0.0,67.0,521.0,568.0,506.0,521.0,77.0,-554.0
754143,ODISHA,JAGATSINGHAPUR,0.0,1.0,0.0,2.0,10.0,6.0,7.0,10.0,0.0,-5.0
754145,ODISHA,JAGATSINGHAPUR,2.0,0.0,0.0,1.0,18.0,8.0,19.0,18.0,2.0,-8.0
754153,ODISHA,KENDRAPARA,61.0,14.0,0.0,77.0,392.0,717.0,634.0,392.0,61.0,-703.0
754155,ODISHA,JAGATSINGHPUR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
754159,ODISHA,JAGATSINGHAPUR,3.0,0.0,0.0,2.0,28.0,144.0,95.0,28.0,3.0,-144.0
754160,ODISHA,JAGATSINGHAPUR,94.0,15.0,0.0,82.0,574.0,504.0,534.0,574.0,94.0,-489.0
754162,ODISHA,KENDRAPARA,27.0,6.0,0.0,37.0,217.0,333.0,288.0,217.0,27.0,-327.0
754200,ODISHA,CUTTACK,140.0,43.0,0.0,235.0,1801.0,2112.0,2353.0,1801.0,140.0,-2069.0
754201,ODISHA,CUTTACK,65.0,14.0,0.0,115.0,777.0,1008.0,848.0,777.0,65.0,-994.0
754202,ODISHA,CUTTACK,93.0,22.0,0.0,128.0,1052.0,1173.0,1113.0,1052.0,93.0,-1151.0
754203,ODISHA,CUTTACK,23.0,11.0,0.0,81.0,388.0,544.0,533.0,388.0,23.0,-533.0
754204,ODISHA,CUTTACK,122.0,15.0,0.0,155.0,1190.0,1924.0,1513.0,1190.0,122.0,-1909.0
754205,ODISHA,JAJAPUR,120.0,21.0,0.0,168.0,843.0,1507.0,1134.0,843.0,120.0,-1486.0
754206,ODISHA,CUTTACK,67.0,9.0,0.0,52.0,297.0,993.0,709.0,297.0,67.0,-984.0
754207,ODISHA,CUTTACK,138.0,24.0,0.0,140.0,833.0,2210.0,2475.0,833.0,138.0,-2186.0
754208,ODISHA,KENDRAPARA,80.0,18.0,0.0,107.0,695.0,1335.0,1307.0,695.0,80.0,-1317.0
754209,ODISHA,CUTTACK,114.0,18.0,1.0,163.0,1145.0,1522.0,1857.0,1145.0,114.0,-1504.0
754210,ODISHA,KENDRAPARA,64.0,14.0,0.0,107.0,689.0,775.0,973.0,689.0,64.0,-761.0
754211,ODISHA,KENDRAPARA,232.0,53.0,0.0,424.0,2245.0,3033.0,2304.0,2245.0,232.0,-2980.0
754212,ODISHA,KENDRAPARA,165.0,24.0,1.0,267.0,1772.0,1952.0,1693.0,1772.0,165.0,-1928.0
754213,ODISHA,KENDRAPARA,145.0,34.0,1.0,363.0,1822.0,1613.0,1324.0,1822.0,145.0,-1579.0
754214,ODISHA,KENDRAPARA,146.0,53.0,0.0,191.0,1189.0,1343.0,1484.0,1189.0,146.0,-1290.0
754215,ODISHA,KENDRAPARA,235.0,41.0,10.0,374.0,2646.0,2594.0,2337.0,2646.0,235.0,-2553.0
754216,ODISHA,KENDRAPARA,52.0,19.0,1.0,92.0,509.0,542.0,510.0,509.0,52.0,-523.0
754217,ODISHA,KENDRAPARA,170.0,50.0,3.0,258.0,1771.0,2127.0,1922.0,1771.0,170.0,-2077.0
754218,ODISHA,KENDRAPARA,44.0,13.0,1.0,74.0,778.0,633.0,666.0,778.0,44.0,-620.0
754219,ODISHA,KENDRAPARA,105.0,13.0,7.0,113.0,646.0,1267.0,1233.0,646.0,105.0,-1254.0
754220,ODISHA,KENDRAPARA,158.0,24.0,2.0,308.0,1881.0,2649.0,3122.0,1881.0,158.0,-2625.0
754221,ODISHA,CUTTACK,106.0,20.0,0.0,77.0,565.0,1461.0,1451.0,565.0,106.0,-1441.0
754222,ODISHA,KENDRAPARA,79.0,27.0,1.0,112.0,705.0,638.0,553.0,705.0,79.0,-611.0
754223,ODISHA,KENDRAPARA,55.0,4.0,0.0,142.0,840.0,645.0,984.0,840.0,55.0,-641.0
754224,ODISHA,KENDRAPARA,254.0,73.0,3.0,492.0,3558.0,3021.0,2684.0,3558.0,254.0,-2948.0
754225,ODISHA,KENDRAPARA,129.0,18.0,2.0,187.0,1732.0,1895.0,1967.0,1732.0,129.0,-1877.0
754227,ODISHA,KENDRAPARA,47.0,28.0,2.0,105.0,824.0,1016.0,1309.0,824.0,47.0,-988.0
754228,ODISHA,KENDRAPARA,26.0,2.0,1.0,45.0,254.0,327.0,344.0,254.0,26.0,-325.0
754229,ODISHA,KENDRAPARA,1.0,2.0,0.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0
754230,ODISHA,KENDRAPARA,0.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,-6.0
754231,ODISHA,KENDRAPARA,43.0,7.0,0.0,38.0,195.0,405.0,600.0,195.0,43.0,-398.0
754239,ODISHA,KENDRAPARA,43.0,5.0,2.0,31.0,225.0,607.0,642.0,225.0,43.0,-602.0
754240,ODISHA,KENDRAPARA,39.0,22.0,1.0,75.0,460.0,558.0,524.0,460.0,39.0,-536.0
754243,ODISHA,KENDRAPARA,0.0,0.0,0.0,0.0,17.0,5.0,17.0,17.0,0.0,-5.0
754244,ODISHA,KENDRAPARA,41.0,5.0,0.0,92.0,578.0,409.0,545.0,578.0,41.0,-404.0
754245,ODISHA,KENDRAPARA,80.0,16.0,0.0,125.0,688.0,815.0,858.0,688.0,80.0,-799.0
754246,ODISHA,KENDRAPARA,92.0,16.0,2.0,189.0,1578.0,1441.0,1123.0,1578.0,92.0,-1425.0
754248,ODISHA,KENDRAPARA,140.0,26.0,1.0,140.0,1173.0,1541.0,1066.0,1173.0,140.0,-1515.0
754250,ODISHA,KENDRAPARA,97.0,27.0,0.0,160.0,1117.0,1201.0,1217.0,1117.0,97.0,-1174.0
754251,ODISHA,KENDRAPARA,0.0,0.0,0.0,0.0,18.0,4.0,7.0,18.0,0.0,-4.0
754253,ODISHA,KENDRAPARA,15.0,7.0,0.0,51.0,174.0,191.0,138.0,174.0,15.0,-184.0
754282,ODISHA,CUTTACK,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,-1.0
754285,ODISHA,CUTTACK,1.0,0.0,0.0,0.0,6.0,4.0,5.0,6.0,1.0,-4.0
754286,ODISHA,CUTTACK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0
754288,ODISHA,CUTTACK,1.0,0.0,0.0,0.0,7.0,2.0,6.0,7.0,1.0,-2.0
754289,ODISHA,KENDRAPARA,30.0,4.0,0.0,50.0,386.0,540.0,489.0,386.0,30.0,-536.0
754290,ODISHA,CUTTACK,38.0,3.0,0.0,59.0,343.0,520.0,368.0,343.0,38.0,-517.0
754292,ODISHA,JAJAPUR,104.0,16.0,0.0,159.0,758.0,1208.0,1034.0,758.0,104.0,-1192.0
754293,ODISHA,CUTTACK,37.0,9.0,0.0,97.0,411.0,605.0,616.0,411.0,37.0,-596.0
754294,ODISHA,JAGATSINGHAPUR,39.0,4.0,0.0,36.0,276.0,474.0,600.0,276.0,39.0,-470.0
754295,ODISHA,CUTTACK,19.0,6.0,0.0,9.0,126.0,232.0,310.0,126.0,19.0,-226.0
754296,ODISHA,JAJAPUR,52.0,9.0,1.0,80.0,446.0,569.0,781.0,446.0,52.0,-560.0
754297,ODISHA,CUTTACK,0.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,-3.0
754298,ODISHA,CUTTACK,6.0,0.0,0.0,0.0,8.0,19.0,6.0,8.0,6.0,-19.0
754311,ODISHA,KENDRAPARA,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
755001,ODISHA,JAJAPUR,72.0,21.0,0.0,123.0,660.0,697.0,664.0,660.0,72.0,-676.0
755003,ODISHA,JAJAPUR,114.0,24.0,4.0,259.0,1071.0,1333.0,1337.0,1071.0,114.0,-1309.0
755004,ODISHA,JAJPUR,129.0,23.0,0.0,150.0,799.0,1639.0,1669.0,799.0,129.0,-1616.0
755005,ODISHA,JAJAPUR,184.0,31.0,1.0,318.0,1719.0,2054.0,2074.0,1719.0,184.0,-2023.0
755006,ODISHA,JAJAPUR,129.0,13.0,0.0,116.0,693.0,1142.0,1323.0,693.0,129.0,-1129.0
755007,ODISHA,JAJAPUR,199.0,53.0,0.0,278.0,1708.0,2310.0,2204.0,1708.0,199.0,-2257.0
755008,ODISHA,JAJAPUR,225.0,44.0,0.0,297.0,1427.0,2511.0,2734.0,1427.0,225.0,-2467.0
755009,ODISHA,JAJAPUR,261.0,41.0,0.0,296.0,2030.0,2794.0,2337.0,2030.0,261.0,-2753.0
755010,ODISHA,JAJAPUR,38.0,10.0,0.0,40.0,251.0,457.0,400.0,251.0,38.0,-447.0
755011,ODISHA,JAJAPUR,148.0,33.0,0.0,243.0,1447.0,1957.0,1849.0,1447.0,148.0,-1924.0
755012,ODISHA,JAJAPUR,84.0,11.0,0.0,121.0,719.0,834.0,1018.0,719.0,84.0,-823.0
755013,ODISHA,JAJAPUR,91.0,30.0,0.0,177.0,1176.0,1299.0,1127.0,1176.0,91.0,-1269.0
755014,ODISHA,JAJAPUR,150.0,26.0,0.0,254.0,1394.0,1444.0,1294.0,1394.0,150.0,-1418.0
755015,ODISHA,JAJPUR,80.0,19.0,2.0,119.0,809.0,1039.0,790.0,809.0,80.0,-1020.0
755016,ODISHA,KENDRAPARA,146.0,53.0,3.0,199.0,982.0,2027.0,1910.0,982.0,146.0,-1974.0
755017,ODISHA,JAJPUR,112.0,26.0,0.0,164.0,924.0,1289.0,1198.0,924.0,112.0,-1263.0
755018,ODISHA,JAJPUR,197.0,80.0,15.0,411.0,2767.0,2344.0,2426.0,2767.0,197.0,-2264.0
755019,ODISHA,JAJPUR,244.0,70.0,7.0,404.0,3204.0,3269.0,2978.0,3204.0,244.0,-3199.0
755020,ODISHA,JAJAPUR,16.0,7.0,0.0,24.0,121.0,157.0,137.0,121.0,16.0,-150.0
755022,ODISHA,JAJPUR,96.0,23.0,7.0,189.0,1041.0,1170.0,973.0,1041.0,96.0,-1147.0
755023,ODISHA,JAJAPUR,174.0,47.0,0.0,247.0,1820.0,2419.0,2274.0,1820.0,174.0,-2372.0
755024,ODISHA,JAJAPUR,49.0,13.0,0.0,93.0,621.0,789.0,776.0,621.0,49.0,-776.0
755025,ODISHA,JAJPUR,114.0,34.0,1.0,231.0,1102.0,1322.0,1022.0,1102.0,114.0,-1288.0
755026,ODISHA,JAJAPUR,166.0,70.0,1.0,405.0,3193.0,3055.0,2880.0,3193.0,166.0,-2985.0
